fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Il Banconiere,"Via Roma, 84, 22077 Olgiate Comasco CO, Italia",031 944194,http://www.ilbanconiere.it/,"Il Banconiere a Olgiate Comasco è un ristorante/gastronomia dal 1970 con produzione artigianale di salumi, formaggi e piatti pronti. Ampia offerta con shop online e consegna a domicilio.","Tel 031 944194. Azienda strutturata dal 1970, chiedere del titolare. Proporre contratto per produzione artigianale con esigenze di refrigerazione.",7
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,La Pioppa,"Via per Casarico, 7, 22079 Villa Guardia CO, Italia",031 470089,https://agriturismolapioppa.it/,"Agriturismo La Pioppa a Olgiate Comasco è un agriturismo con ristorante, fattoria didattica, alloggi e organizzazione eventi/matrimoni. Struttura immersa nel verde con consumi elevati per accoglienza turistica.",Tel 031 470089. Evitare ore pasto (12-14.30 e 19-21). Proporre energia verde certificate RECS per target sensibile all'ambiente.,8
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,La Cascata,"Piazza Madonna Beata Vergine Del Rosario 12, 22020 Faloppio CO, Italia",031 991045,,Sito web non disponibile per La Cascata. Contattare per verificare.,Rating: 4.2/1159,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,ROADHOUSE RESTAURANT OLGIATE COMASCO,"Via Roma, 116, 22077 Olgiate Comasco CO, Italia",031 942076,http://www.roadhouse.it/,"ROADHOUSE RESTAURANT OLGIATE COMASCO è un noto brand di steakhouse in franchising con ampia offerta di carne alla griglia. Locale molto frequentato, promozioni settimanali e app dedicata.",Tel 031 942076. Il contratto energia è gestito probabilmente dalla sede centrale della catena. Verificare se il singolo punto vendita ha autonomia.,8
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Trattoria contemporanea,"Via del Ronco, 10, 22074 Lomazzo CO, Italia",02 8089 6040,https://www.trattoriacontemporanea.it/,"Trattoria contemporanea a Lomazzo è un ristorante stellato con cucina innovativa e giovanile. Esperienza fine dining di alto livello, brigata giovane e menu creativo. Location design sostenibile.","Tel 02 8089 6040. Ristorante di alto livello, approccio professionale e curato. Puntare su partnership con fornitore di energia rinnovabile per mantenere l'immagine sostenibile.",9
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Ristorante Il Fiordo,"Via del Seprio, 45, 22074 Lomazzo CO, Italia",02 9677 9802,http://www.ilfiordo.com/,"Ristorante Il Fiordo a Lomazzo propone cucina della Costiera Amalfitana con specialità di pesce. Sito in costruzione, presenza online basica.",Tel 02 9677 9802. Verificare la situazione del sito e se stanno rinnovando l'attività. Momento ideale per proporsi come nuovo fornitore.,5
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Ristorante Divino,"Via degli Arconati, 16, 22074 Lomazzo CO, Italia",02 9677 8268,https://www.facebook.com/profile.php?id=61581193474247,Ristorante Divino a Lomazzo è un ristorante con presenza solo su Facebook. Attività piccola e a gestione familiare con 39 like sulla pagina.,Tel 02 9677 8268. Approccio semplice e diretto.,2
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Burmet,"Via Monte Bianco, 16/A, 22074 Lomazzo CO, Italia",02 3792 0920,http://www.burmet.it/,"Burmet - Atelier del gusto a Lomazzo è un burger gourmet dal 2015 con cottura a bassa temperatura, insalate ricche e attenzione a intolleranze. Locale moderno con cucina di qualità e servizio sia pranzo che cena.","Tel 02 3792 0920. Locale attento alla qualità, proporre energia certificata pulita. Verificare volumi di clientela.",6
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Beef Cafè di Lomazzo,"Viale Trento, 1/3, 22074 Lomazzo CO, Italia",02 7709 3123,http://www.beefcafe.it/,"Beef Cafè di Lomazzo è un locale giovane e smart con ristorante, pizzeria con forno a legna, caffè e after dinner. Carne proveniente da allevamento proprio di Fassona Piemontese. Proposta versatile per tutta la giornata.",Tel 02 7709 3123. Struttura polivalente con alti consumi. Chiedere del gestore. Puntare su fornitura energia per ristorazione con fasce flessibili.,7
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,La Rotonda di Lomazzo,"c/o Just Hotel, Via Ceresio, 49, 22074 Lomazzo CO, Italia",02 9694 1801,https://www.rotondadilomazzo.it/,"La Rotonda di Lomazzo è un ristorante e pizzeria con ingredienti autentici, location elegante e comfort. Staff professionale e recensioni eccellenti.",Tel 02 9694 1801. Orario di chiamata consigliato 15-17.,5
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Ristorante Bellini,"Viale Vittorio Veneto, 30, 22070 Cirimido CO, Italia",031 937722,http://www.ristorante-bellini.it/,Ristorante Bellini a Cirimido/Lomazzo è un ristorante di cucina italiana e mediterranea con specialità di carne e pesce. Ideale per incontri di lavoro e cerimonie fino a 30 persone. Servizio di gastronomia d'asporto.,Tel 031 937722. Evidenziare servizio dual fuel e monitoraggio consumi. Orario di chiamata: mattina presto o tardo pomeriggio.,6
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Just Hotel Lomazzo,"Via Ceresio, 49, 22074 Lomazzo CO, Italia",02 9694 1801,https://www.justhotelgroup.it/just-hotel-lomazzo/,"Just Hotel Lomazzo è un hotel strategico con ristorante/pizzeria La Rotonda, bar, sala meeting e snack bar. Ampio parcheggio gratuito, pet friendly, reception 24h. Struttura ricettiva importante con consumi energetici elevati per camere, cucina e climatizzazione.",Tel 02 9694 1801. Struttura alberghiera. Chiedere del facility manager o direttore. Proposta per strutture ricettive con tariffe agevolate notturne e weekend.,9
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Napoletano Pizzeria Trattoria,"Via Saba, 14, 22072 Cermenate CO, Italia",031 414 5954,https://www.napoletanopizzeriatrattoria.com/,"Napoletano Pizzeria Trattoria a Cermenate/Lomazzo porta la vera pizza napoletana con murales, statuine e atmosfera partenopea autentica. Cucina tradizionale napoletana, forno a legna e street art gallery. Locale con forte identità.",Tel 031 414 5954. Chiamare nel pomeriggio. Potrebbero essere interessati a soluzioni per forno a legna e cucina professionale.,5
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Pizzeria Colibrì,"Via A. Diaz, 1, 22071 Cadorago CO, Italia",031 905098,http://www.pizzeriacolibri.it/,"Pizzeria Colibrì a Lomazzo/Cadorago è una pizzeria con eccellenza certificata (2014-2015), cucina tradizionale italiana e musica dal vivo. Locale con servizio di ristorazione e pizzeria.",Tel 031 905098. Verificare se hanno rinnovato il certificato di eccellenza.,4
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Bar Trattoria Tananay,"Via Bernardino Luini, 9, 22074 Lomazzo CO, Italia",,,,Rating: 4.1/39,
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Ristorante-Pizzeria Il Riccio D'oro,"Via Guglielmo Marconi, 33, 22070 Limido Comasco CO, Italia",031 447 1933,http://www.ristoranteilricciodoro.it/,"Ristorante-Pizzeria Il Riccio D'oro a Limido Comasco/Lomazzo è specializzato in cucina calabrese con degustazioni, carne e pesce. Pizzeria con forno a legna e menù del giorno a prezzo fisso.",Tel 031 447 1933. Chiuso il lunedì. Proporre offerta per ristorazione con cucina intensiva.,5
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Enoteca Note Di Vino,"Via del Seprio, 27/29, 22074 Lomazzo CO, Italia",331 484 2442,https://www.enotecanotedivino.com/,[HTTP 403],Rating: 4.6/183,5
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Caffè del Parco,"Viale Trento, 12, 22074 Lomazzo CO, Italia",02 9677 9384,http://www.caffedelparco.it/,[ERR: AttributeError],Rating: 3.9/995,5
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Hotel Ristorante Marinoni,"Via Cavour, 3, 22074 Lomazzo CO, Italia",02 9677 9801,http://www.hotelmarinoni.it/,"Hotel Ristorante Marinoni a Lomazzo è uno storico hotel con ristorante nato nel 1911, oggi con 24 camere ristrutturate e ristorante da 80 coperti. Posizione strategica vicino alla stazione, tra Milano e Como. Consumi elevati per la doppia attività ricettiva e ristorativa.",Tel 02 9677 9801. Chiedere del direttore. Struttura storica con potenziale di efficientamento energetico. Proporre analisi dei consumi dual fuel.,9
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Osteria Del Borgo,"Via Alessandro Volta, 14, 20824 Lazzate MB, Italia",02 9672 9538,https://www.osteriadelborgobeb.it/,Osteria Del Borgo a Lomazzo è un'osteria tradizionale con cucina locale e atmosfera accogliente. Locale di medie dimensioni con clientela abituale.,Tel 02 9672 9538. Chiamare in orario pomeridiano.,4
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,"Pasticceria Grassi, Grassi Giuseppe & Figli Snc","Via Giuseppe Mazzini, 6, 22074 Lomazzo CO, Italia",02 9637 0575,,"Sito web non disponibile per Pasticceria Grassi, Grassi Giuseppe & Figli Snc. Contattare per verificare.",Rating: 4.6/179,4
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Ristorante Acquerello,"Via dei Patrioti, 5, 21054 Fagnano Olona VA, Italia",0331 611394,http://www.ristoranteacquerello.com/,Ristorante Acquerello a Lomazzo è un ristorante con cucina ricercata. Locale con atmosfera curata.,Tel 0331 611394. Verificare specialità e approccio.,3
GoogleMaps,Ristoranti/Pizzerie,Lomazzo,Pizzeria Pulcinella,"Via Giuseppe Mazzini, 3, 22074 Lomazzo CO, Italia",02 9438 6599,,Sito web non disponibile per Pizzeria Pulcinella. Contattare per verificare.,Rating: 4.5/32,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,HOSTARIA CASCINA LA COSTA,"Via Costa, 2, 22073 Fino Mornasco CO, Italia",031 538 0016,http://www.hostarialacosta.it/,HOSTARIA CASCINA LA COSTA a Fino Mornasco è un'ostoria in cascina ristrutturata con cucina tradizionale e atmosfera rustica. Location suggestiva per cene e eventi.,Tel 031 538 0016. Struttura in cascina: verificare tipo di riscaldamento e climatizzazione. Potenziale interesse per efficienza energetica.,6
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,ZŌN Steakhouse,"Via Nazario Sauro, 1, 22073 Fino Mornasco CO, Italia",031 612 7301,https://www.zonsteakhouse.it/,[HTTP 403],Rating: 4.6/482,5
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Il Casottino Ristorante Pizzeria,"Via Dogana, 10, 22073 Fino Mornasco CO, Italia",031 880880,http://ilcasottino.it/,Il Casottino Ristorante Pizzeria a Fino Mornasco è un ristorante-pizzeria con cucina varia e servizio di pizza. Locale con affluenza medio-alta.,Tel 031 880880. Proporre offerta per ristorazione con forno elettrico o gas.,5
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Trattoria La Cantina di Fino,"Via Trieste, 2, 22073 Fino Mornasco CO, Italia",031 927422,,Sito web non disponibile per Trattoria La Cantina di Fino. Contattare per verificare.,Rating: 4.2/576,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Ristorante Osteria del Pettirosso,"Piazza Marconi, 28, 22070 Luisago CO, Italia",031 881105,http://www.osteriadelpettirosso.eu/,Ristorante Osteria del Pettirosso a Fino Mornasco è un'osteria con cucina tradizionale italiana e atmosfera accogliente.,Tel 031 881105. Chiamare in pausa pomeridiana.,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,TRATTORIA DA MARIA,"Via Garibaldi, 169, 22073 Fino Mornasco CO, Italia",351 414 1964,,Sito web non disponibile per TRATTORIA DA MARIA. Contattare per verificare.,Rating: 4.3/202,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Porka vakka,"Via Garibaldi, 148, 22073 Fino Mornasco CO, Italia",375 634 2292,,Sito web non disponibile per Porka vakka. Contattare per verificare.,Rating: 4.7/183,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Il Gallo Nero,"Via Gattorano, 1, 22070 Vertemate Con Minoprio CO, Italia",031 901998,http://www.ilgallonero.eu/,"Il Gallo Nero a Fino Mornasco è un ristorante dal nome evocativo della tradizione toscana, probabilmente con cucina di carne e vino.",Tel 031 901998. Verificare se il nome è puramente estetico o se c'è un legame con la Toscana.,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Aʟ Kᴀʀɪᴍ,"Via Tevere, 2, 22073 Fino Mornasco CO, Italia",328 591 7548,https://al-karim.metro.bar/?lang=en,Attività con nome in caratteri non latini a Fino Mornasco. Probabilmente un ristorante etnico asiatico.,Tel 328 591 7548. Verificare la lingua del titolare.,2
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Tavernacolo Luisago,"Via Roma, 8, 22070 Luisago CO, Italia",351 901 0519,,Sito web non disponibile per Tavernacolo Luisago. Contattare per verificare.,Rating: 5/43,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Il Pashà | Ristorante Pizzeria - Fino Mornasco,"Strada Provinciale ex Strada Statale 35 dei Giovi, 2, 22073 Fino Mornasco CO, Italia",031 447 3743,https://pasharisto.com/pasha-ristorante-pizzeria-fino-mornasco/,Il Pashà | Ristorante Pizzeria - Fino Mornasco è un ristorante-pizzeria con atmosfera curata e menu vario.,Tel 031 447 3743.,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Carlito's trattoria con alloggio,"Via 20 settembre, 6, 22060 Cucciago CO, Italia",031 787769,https://www.trattoriacarlitos.com/,Carlito's trattoria con alloggio a Fino Mornasco è una trattoria con possibilità di pernottamento. Struttura mista ristorazione e ricettività con consumi medio-alti.,Tel 031 787769. Chiedere del titolare. Proporre contratto combinato per ristorazione e alloggio.,7
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,KANI'S RESTAURANT & BAR,"Via Alessandro Volta, 37, 22070 Luisago CO, Italia",333 769 8669,,Sito web non disponibile per KANI'S RESTAURANT & BAR. Contattare per verificare.,Rating: 5/188,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Il Nespolo Del Nonno,"Via Andrate Vecchia, 26, 22073 Fino Mornasco CO, Italia",,https://il-nespolo-del-nonno.loveitalia.top/,Il Nespolo Del Nonno a Fino Mornasco è un locale senza numero di telefono disponibile. Attività molto piccola o difficilmente contattabile.,Nessun telefono. Verificare su altri canali o passare di persona.,1
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Cascina Le Rose,"Via Costa, n.13, 22073 Fino Mornasco CO, Italia",348 715 5740,http://www.cascinalerose.it/,Cascina Le Rose a Fino Mornasco è una cascina ristrutturata con attività di ristorazione in ambiente rustico e naturale.,Tel 348 715 5740. Chiamare mattina o pomeriggio.,4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Pizzeria Simpathy,"Via Roma, 3, 22071 Cadorago CO, Italia",031 904050,http://www.soprattuttopizza.it/,"Pizzeria Simpathy a Fino Mornasco è una pizzeria con nome accattivante, servizio d'asporto e consumazione sul posto.",Tel 031 904050.,3
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,La Costa,"Via Feliciano Ninguarda, 19, 22100 Albate CO, Italia",031 524709,http://www.trattorialacosta.com/,"La Costa a Fino Mornasco è un ristorante con cucina tradizionale, probabilmente legato alla zona collinare.",Tel 031 524709.,3
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Ristorante Locanda dei Piaceri,"Via Antonio Magni, 23, 22100 Como CO, Italia",031 507912,https://locandadeipiaceri.web.app/,Ristorante Locanda dei Piaceri a Fino Mornasco è un ristorante/locanda con atmosfera raffinata e cucina di qualità. Attività con potenziale doppio (ristorazione + ricettività).,Tel 031 507912. Verificare se oltre al ristorante hanno anche camere.,6
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Calavera Restaurant - Grandate,"Via Risorgimento, 5, 22070 Luisago CO, Italia",031 880771,https://www.calavera.it/,Calavera Restaurant - Grandate/Fino Mornasco è un ristorante con atmosfera messicana o latina. Locale tematico con potenziale clientela serale numerosa.,"Tel 031 880771. Locale a tema, approccio informale.",4
GoogleMaps,Ristoranti/Pizzerie,Fino Mornasco,Esselunga Superstore,"Viale Risorgimento, 34, 22073 Fino Mornasco CO, Italia",031 880035,https://www.esselunga.it/it-it/homepage.html,"Esselunga Superstore a Fino Mornasco è un grande supermercato della catena Esselunga. Consumi energetici elevatissimi per refrigerazione, illuminazione e climatizzazione. Contratto gestito a livello nazionale.",Tel 031 880035. Il contratto energia è gestito dalla sede centrale di Esselunga. Poco probabile decidano a livello di punto vendita.,1
GoogleMaps,Ristoranti/Pizzerie,Verbania,Trattoria della Stella Verbania,"Via Maurizio Muller, 15, 28921 Verbania VB, Italia",0323 404054,https://m.facebook.com/trattoriadellastella/,Trattoria della Stella Verbania è una trattoria tradizionale sul Lago Maggiore con cucina tipica locale e atmosfera familiare.,"Tel 0323 404054. Zona turistica, consumi stagionali.",5
GoogleMaps,Ristoranti/Pizzerie,Verbania,Antica Osteria il Monte Rosso,"Via Paolo Troubetzkoy, 128, 28925 Verbania VB, Italia",0323 506056,http://www.osteriamonterosso.com/,Antica Osteria il Monte Rosso a Verbania è un'osteria storica con cucina tradizionale piemontese/lombarda.,Tel 0323 506056.,4
GoogleMaps,Ristoranti/Pizzerie,Verbania,Ristorante Via Roma,"Via Roma, 19, 28921 Verbania VB, Italia",334 904 6904,http://www.ristoranteviaroma.it/,Ristorante Via Roma a Verbania è un ristorante in posizione centrale con cucina varia.,Tel 334 904 6904.,3
GoogleMaps,Ristoranti/Pizzerie,Verbania,La Taverna Del Mago,"Viale Giuseppe Azari, 94, 28922 Verbania VB, Italia",333 583 1604,,Sito web non disponibile per La Taverna Del Mago. Contattare per verificare.,Rating: 4.5/502,4
GoogleMaps,Ristoranti/Pizzerie,Verbania,Il Burchiello,"Corso Zanitello, 3, 28922 Verbania VB, Italia",0323 504503,,Sito web non disponibile per Il Burchiello. Contattare per verificare.,Rating: 4.4/573,4
GoogleMaps,Ristoranti/Pizzerie,Verbania,Osteria del Castello,"Piazza Castello, 9, 28921 Verbania VB, Italia",0323 516579,http://www.osteriacastello.com/,"Osteria del Castello a Verbania è un'osteria situata vicino a un castello, con atmosfera storica e cucina tradizionale.","Tel 0323 516579. Location suggestiva, potenziale per eventi.",5
GoogleMaps,Ristoranti/Pizzerie,Verbania,Ristorante Il Portale,"Via del Sassello, 3, 28922 Verbania VB, Italia",0323 350167,https://www.ristoranteilportale.it/,Ristorante Il Portale a Verbania è un ristorante con atmosfera elegante e cucina raffinata.,Tel 0323 350167.,4
GoogleMaps,Ristoranti/Pizzerie,Verbania,Ristorante Milano,"Corso Zanitello, 4, 28922 Verbania VB, Italia",0323 556816,http://www.ristorantemilanolagomaggiore.it/,Ristorante Milano a Verbania è un ristorante classico italiano con nome evocativo.,Tel 0323 556816.,4
GoogleMaps,Ristoranti/Pizzerie,Verbania,Antica Osteria San Pietro,"Via S. Vittore, 113, Via Camillo Tonazzi, 2, 28921 Verbania VB, Italia",375 693 0300,https://www.anticaosteriasanpietro.com/,Antica Osteria San Pietro a Verbania è un'osteria storica con nome legato alla tradizione religiosa locale.,Tel 375 693 0300.,4
